"","Acute HX_SL.IM","Acute HX_1D.HX.IM","Acute HX_3D.HX.IM","Acute HX_7D.HX.IM","Acute HX_21D.HX.IM"
"Efna2",0.00311880397948808,0.00271030659364659,0.0254401074756872,0.027346536035404,0.00608707113388516
"Pwwp3a",0.269577698188314,0.145468172968077,0.251310856788059,0.125909096790147,0.192785040580457
"Ndufs7",0.877381674971391,1.67225251442468,1.04868831693863,1.1805459587074,1.56014378137646
"Gamt",0.217720575121497,0.253841097934087,0.124736441382763,0.186462293321694,0.295563648163006
"Dazap1",0.478115921471252,0.693300081379256,0.639186186953866,0.637649579340798,0.448120870993096
"Rps15",19.4153342830503,19.6923190904186,17.0892712114342,16.1600933792271,23.8316438868408
"2310011J03Rik",0.377454415191286,0.694999865832896,0.548250951141621,0.488178252739445,0.491296367174098
"Pcsk4",0.00695986201683686,0.00423040245858577,0,0.00633719987021415,0.00282691369204318
"Reep6",0,0.00176979694882885,0,0,0.00023799332595316
"Adamtsl5",0.019435850318862,0.0213377782512751,0,0.00226003818560518,0.0177932748470458
"Mex3d",0.0304175521167724,0.0368916882201408,0.013127636607632,0.0650415505404527,0.0659756989426368
"Mbd3",0.600544686918422,0.698649461895781,0.557186724720267,0.606169733097676,0.712817840704678
"Uqcr11",2.66372874711693,4.59768425649759,3.72086068903147,2.87699310601939,2.78552908643403
"Tcf3",0.225402027755069,0.295757085616718,0.338729287236722,0.321549906558461,0.183486622469808
"Rexo1",0.304807051018735,0.18826095193032,0.204492093673903,0.374108454380972,0.367730827494419
"Klf16",0.0552279046221783,0.107372162756838,0.0950918535371767,0.0956215255260319,0.0492183237174478
"Abhd17a",0.668769266316207,0.789042216419858,0.722403931963156,0.566213574375717,0.798188485090365
"Gm49322",0.0503203286660018,0.0815766690981924,0.128666971869715,0.0861054605239344,0.0227246303641893
"Csnk1g2",0.37855101157216,0.226788941923796,0.426653121218119,0.274990670227777,0.530726067586564
"Btbd2",0.176508144281711,0.147075669245008,0.184309950025054,0.269723504730723,0.133460428510489
"Mknk2",0.592882150840608,0.423733787239719,0.71212327136644,0.603766059131641,0.359762918621409
"Mob3a",0.41098366334507,0.371129473496023,0.374450539447455,0.339105053679318,0.319364323473145
"Izumo4",0.0214597562294299,0.0536775565018905,0.0557299589980557,0.0606764309862012,0.046662608916555
"Ap3d1",0.634462760118504,0.28969466528671,0.389062800860995,0.471237385691959,0.397030650743476
"Dot1l",0.328968505336901,0.152339197736651,0.41137456110984,0.15392990836839,0.13230077224602
"Plekhj1",0.771703001409565,1.20316658525392,1.073301645694,1.06902756504096,0.74337643138174
"Sf3a2",0.241870499985541,0.317054624186274,0.451200123069114,0.274905292154623,0.163289701363746
"Oaz1",7.25925863704044,12.0511645174278,6.9279597763173,7.78492014784279,9.58169080467602
"Lsm7",0.518636555224752,1.37097982755818,1.26010444024996,0.902637718665258,0.700124616883206
"Sppl2b",0.104431396170341,0.123891400948506,0.242681446594079,0.184080630182652,0.0724122277102381
"Timm13",1.02268055162951,2.49068801396132,1.82015070477449,1.49645726692775,1.6044348527556
"Lmnb2",0.0738378327907738,0.0515687880343495,0.19693746689621,0.0788832971530777,0.0371116070506134
"Gadd45b",1.7052974210681,0.982880439088187,1.3180011046138,0.754278327354305,1.46428368567747
"Gng7",0.00998877583468098,0.00419395496758982,0,0.00263563159098883,0.0100724491516162
"Slc39a3",0.122146298726157,0.131417568398791,0.191365337774465,0.137585533137577,0.10321531614017
"Sgta",0.462863011776328,0.485808892605685,0.348308141554565,0.450979566374932,0.410929580030355
"Thop1",0.0611123105923875,0.101312543603179,0.126265989448148,0.0769021508709608,0.0554821045609524
"Creb3l3",0.0361272451259383,0.0129947863794528,0.0082816631771133,0.0118666821816651,0.0116235073311522
"Map2k2",0.888928517730503,1.17572001330902,1.18849891513787,1.24448114850855,0.986633104520028
"Zbtb7a",1.05968923445841,0.705087473790697,0.869227190932187,0.836803831389057,1.04586204321653
"Pias4",0.188816028746204,0.181876613633502,0.307710722756637,0.192675379188506,0.149452950132314
"Eef2",7.52399980058949,9.68376412859329,9.41859887725914,10.8044483776779,5.75849097342841
"Dapk3",0.201843933588919,0.365427340373237,0.424931473619647,0.254126766027034,0.257353610944846
"Matk",0.274421093035078,0.642326474393736,0.625073395298938,0.524648715268429,0.303518949747855
"Mrpl54",0.549328428356391,1.36291949601608,0.921499622643809,0.78546675645641,0.985405141358421
"Apba3",0.102849559544606,0.0767921175122691,0.0616706107065669,0.0868634582200849,0.0626404229298108
"Tjp3",0.037037056620476,0.0252878087374563,0.0262891966709638,0.0710495062804888,0.017316737542959
"Pip5k1c",0.755168169359273,0.526352688480553,0.615040701867352,0.593806249780637,0.484098219507514
"Cactin",0.0964083414834328,0.16510424469964,0.156001089250228,0.231429410813588,0.0987830129908023
"Hmg20b",0.45402921406569,0.513816438451631,0.446819782525878,0.426580038180826,0.577651248624089
"Mfsd12",0.258432812794382,0.314353501752284,0.478641173757857,0.563436786472792,0.206766260025498
"4930404N11Rik",0.0285491523556743,0.0118597031003696,0,0.00729772041901125,0.00319222236880888
"Fzr1",0.199991848998904,0.266005920291097,0.442020466091972,0.349274526746057,0.159523630862877
"Dohh",0.255926797626899,0.477807303618137,0.337998857221222,0.517491735321652,0.322518275537462
"Gm48551",0.00472945172813742,0.00462330296251237,0,0.0210879533017305,0.00532156831408244
"Smim24",0.152641641298905,0.180406926553424,0.0555202501969039,0.128747558918558,0.189734602122431
"Nfic",1.06123851471436,0.584474277682937,0.579611537345645,0.501671569732569,1.61080711561859
"Ncln",0.339053876579139,0.377517188711762,0.982076687422672,0.693362213591647,0.246825279148812
"S1pr4",0.00407836249238234,0.0218066673376661,0.036886622635078,0.0145130093475036,0.00537451505322265
"Gna15",0.396576946267166,0.504127683782233,0.535979104628739,0.603126456614153,0.575405539208276
"Gna11",0.207775745867055,0.124190510097081,0.0931795205879841,0.213380480084195,0.164472110738698
"Tle5",1.66749960932893,1.28687300150196,1.56468299803445,1.21216131393212,2.36472805578237
"Tle2",0.0310581524740847,0.020010706437205,0.028427134140303,0.0520614707601582,0.027323789514576
"Tle6",0.0301144262769985,0.033393077623464,0.0332520264909313,0.0186162359996546,0.0374726877074323
"BC025920",0.00376517181463539,0.0110667105810712,0.00312183203724103,0.0194710430507568,0.0064345953483177
"Sirt6",0.0379989323942234,0.0558567693400575,0.0888849450037613,0.0544605512173706,0.0504993790332644
"Ankrd24",0.0670627551715961,0.0453550042940226,0.0147955136874722,0.0391617166177571,0.0427942872668209
"Zfp433",0.0155475882454225,0.00394380999015238,0.00258199163959026,0.0188817304618639,0.0248505923411079
"Gm3055",0.0037906469820332,0.00433169710694614,0,0,0.00599803905843425
"Gm32687",0.00312635882316398,0,0,0,0.00784859745306222
"Zfp781",0.00457620323122614,0,0,0,0.00273767209863399
"Zfp873",0.0324526343979105,0.0179889634876714,0.010690535266226,0.0309980227406874,0.0379849072997956
"BC024063",0.012921131743025,0.0028456722768998,0,0,0.00538841962420874
"AU041133",0.0755860923697122,0.0193408186849907,0.00189017479580442,0.0130841098439166,0.0843485378609865
"Zfp938",0.0684316291491708,0.0549329191591598,0.077236408604242,0.0840398543289307,0.0611927383685633
"Gm4924",0.0196963623981803,0.00992217313923797,0.0260393978734936,0.00159334720182738,0.00494159483801333
"1190007I07Rik",0.127420867449786,0.163006734078221,0.165394172258765,0.127218759781819,0.175146838898947
"Tdg",0.107610563980179,0.155769444876464,0.105946703779867,0.112777245864393,0.10130997790893
"Hcfc2",0.0893995963024639,0.0442483202393303,0.130811042600968,0.0447072228766993,0.0407047514111319
"Nfyb",0.170191524364999,0.19522477508324,0.20543151391996,0.122276398790602,0.170287861247316
"Txnrd1",0.561221913916839,0.384979047039752,0.366084033075006,0.255193321913101,0.350846025926848
"Eid3",0.0394035983173527,0.0209464784017097,0.00388643373916529,0.00587553637374251,0.00805750962916246
"Chst11",0.0427846897049214,0.0481159916790392,0.100404683636683,0.0444078685509588,0.053951394092688
"Slc41a2",0.058963602894145,0.0497083878384181,0.0420087857972933,0.0626841222897376,0.0455300399539277
"D10Wsu102e",0.236579289915482,0.0973307767420338,0.0679128870318499,0.0793711526195354,0.186392734713919
"Washc4",0.496476464499302,0.373188097791467,0.320678304023407,0.706695613822498,0.393003879618922
"Appl2",0.0995134544057171,0.101781176492473,0.107375051505861,0.109461860726333,0.0945435510063601
"Ripor1",0.0550974857353935,0.0472507963042367,0.0561106978343894,0.0989756843167326,0.070668364520829
"Ctcf",0.66101697141933,0.292428189354164,0.342832080799603,0.318434788790889,0.913126244895254
"Nr3c2",0.00395265041020606,0,0,0,0.00662824200453439
"Carmil2",0,0.00109029709723662,0,0,0.00115762045115922
"Pcm1",0.55329961289018,0.14083795306985,0.21502303752184,0.174614804697415,0.661020856708424
"Acd",0.124951666805896,0.190233111698755,0.169886410185535,0.208548522369581,0.104025313367601
"Asah1",2.46398139239021,2.19879897125396,2.82415737826428,3.31248603746034,2.85363034971584
"Pard6a",0.0623851508962024,0.0795210341457494,0.0959754539666231,0.0584682676481581,0.0947452080003109
"Frg1",0.592284442151269,0.70446743839624,0.71759170789125,0.482505082329137,0.801533510632078
"Enkd1",0.00421421563070374,0.0175133413357953,0.0318324978723266,0.0115025029446408,0.00955146413699167
"Arhgap10",0.14688773946478,0.108715697500754,0.0979580215784688,0.0440911165873156,0.166404487784042
"Gfod2",0.0138574924562093,0.0253863696479604,0.00123910486073577,0.00559000889707501,0.00704247650770405
"Prmt9",0.068063040595629,0.0427218346573964,0.0510793756953388,0.110209498494319,0.0738320813514998
"Ranbp10",0.200140747502383,0.108230257217135,0.222535999288227,0.165905903282798,0.187270935941482
"Tmem184c",0.122165456824704,0.0829566133890737,0.0482618360669164,0.115138918732598,0.103114261660292
"Cenpt",0.0539477617767857,0.0870061593757103,0.245446696446733,0.0662538791855011,0.0300453570517216
"Thap11",0.213682454131189,0.353145879964039,0.272413716405158,0.278900248560303,0.26050805741106
"Rbmxl1",0.374751132310921,0.45549644384262,0.3493099914837,0.377679638401889,0.408979040871255
"Arhgef7",0.207964774927344,0.134338960405913,0.147986098438559,0.23897328476012,0.141098247058483
"Nutf2",0.0266404236347646,0.0149515889271592,0.0321040432742541,0.0486833074374916,0.00486937037280851
"Fat1",0,0.00194553286199557,0,0,0.00140382894163814
"Klkb1",0.00809075232995225,0,0,0.0181393445149468,0.0017694091401477
"Cyp4v3",0.268875784199667,0.221573521145768,0.310584101523438,0.313658187534801,0.205909484885737
"Slc10a7",0.0791676996704159,0.0659216619702403,0.0462216358647286,0.094573266246779,0.0866160630148522
"Edc4",0.104372193119447,0.0948917110163144,0.172390553200199,0.165756540186028,0.110457089171826
"Lsm6",0.74866871387037,1.299427082054,1.12453612235727,0.882653162579285,0.92351090878115
"Pskh1",0.0913630557927997,0.0485254730190551,0.0282384327397008,0.0533758756303513,0.0479319871216281
"Ctrl",0,0.00270267348461098,0,0.00123272216611967,0.00239023061208623
"Tubgcp3",0.0863972865129105,0.097156538541468,0.10580901336799,0.13276573585108,0.123299591168237
"Fam149a",0.0636141393647578,0.0680727263502031,0.0570415796186822,0.0400565729708559,0.0460029694602896
"Psmb10",1.22215103363602,1.45081773918065,1.30282628509204,0.985296029929841,1.10154311475397
"Lcat",0,0.00246090683838379,0.00625544665806953,0.00377123511862508,0.000226564019571959
"Zfp827",0.00303283958704856,0,0,0,0.0118585050310612
"Mmaa",0.0521464775787717,0.0593329286289901,0.0796535772435457,0.134371423463645,0.0409241375720544
"Tlr3",0.086165408020529,0.0442315504364124,0.0201828697168942,0.0755391210570465,0.0906713808086709
"Smad1",0.333882360618295,0.192241320025024,0.178535734970451,0.200411735809785,0.269480855505872
"Atp11a",0.0833683365434868,0.0738713487582852,0.121099818495014,0.0950286657520789,0.046582208654771
"Slc12a4",0.0900165727114706,0.124464624969506,0.287026773348367,0.18103638404777,0.0840949941074887
"Otud4",0.215472013839709,0.128790687726173,0.195992969827324,0.143493126104119,0.169170136436118
"Dpep3",0.00127549328427276,0.00191177629208285,0.00368842191911351,0.0106125532729187,0.000359838536130776
"Dpep2",0.321256479879264,0.507836908063666,1.22817641718324,0.752931064126526,0.25653138395844
"Abce1",0.32296457125289,0.297092374244207,0.247380980638072,0.301183411009673,0.2904471371836
"Anapc10",0.247565217818245,0.337752355040869,0.156364537976778,0.237363143164153,0.246750290751997
"Dus2",0.0605183514387818,0.0699283464067122,0.0316621949020834,0.0741613556455534,0.0636973051814077
"Ddx28",0.0589765722231204,0.100827488646932,0.133974434604675,0.0873273976802613,0.090051373260896
"Smarca5",1.29170200205422,0.58847427256481,0.400116925441746,0.562032493764521,1.45792662828231
"Gab1",0.0482558250535056,0.0398802173807505,0.159840057176416,0.136491788164024,0.0845061532255289
"Nfatc3",0.250107992129234,0.206897077610286,0.242280842543891,0.230973354460824,0.169860075665546
"Usp38",0.171368635497143,0.105740404152565,0.110543109962875,0.0730114515044756,0.129346743284169
"Pla2g15",0.605773649999743,0.601180544272687,0.847577657813371,1.06507861975479,0.514661267771326
"Slc7a6",0.0782028023431624,0.0410041304523904,0.0828723258947305,0.0410120774247627,0.0274515604100844
"Slc7a6os",0.070572811538564,0.159284369341067,0.20508405888102,0.170664516032348,0.0570415411182484
"Prmt7",0.113144973340451,0.15654706683022,0.159651554021802,0.109562480480783,0.109528626692704
"Smpd3",0.0394526358236868,0.0283430961684307,0.0345553230727044,0.0255886790045581,0.026477317512359
"Inpp4b",0.163139009972134,0.0600804934645401,0.174082663495328,0.203104352204326,0.21125971013614
"Zfp90",0.238442725674008,0.139455048231205,0.0502930228544368,0.132281312415411,0.342832903316472
"Il15",0.17695022982276,0.143382112985745,0.0643385537124814,0.158949409559221,0.154623982459029
"Cdh1",0.016831997550903,0.103724626678595,0.248128014915674,0.376582558410026,0.0109230464125479
"Zfp330",0.316564186484237,0.341139033425325,0.337962435834426,0.205773090740974,0.333318379819424
"Rnf150",0.515863655534026,0.144691518581072,0.238308956673667,0.325382737912908,0.413772313716526
"Tango6",0.0867096789765186,0.025433321482801,0.0939006265350414,0.0482992781759838,0.0304672818675569
"Has3",0,0,0,0.0155751594896332,0.00248736951783253
"Chtf8",0.0659211140058861,0.0471285837604982,0.0993924708017961,0.104527552140564,0.0718456869706394
"Derpc",0.00315324519382368,0,0,0,0.00355547369732496
"Tbc1d9",0.597309619613746,0.257158281948729,0.293414863983978,0.530632374145724,0.373539966875483
"Ucp1",0.00385515117589821,0,0,0,0
"Utp4",0.0640722122239857,0.100412626766104,0.154552320626132,0.0416831583245208,0.0561415554266549
"Sntb2",0.150093211425454,0.12523039068421,0.15175535978747,0.151272119225939,0.181305816223379
"Elmod2",0.0458702925706768,0.0642807161618221,0.0613068896324977,0.0524210912888104,0.0598468124159535
"Vps4a",0.270850939887554,0.266972049641964,0.268576212089409,0.227313569052532,0.353802668454319
"Pdf",0.00534258137120391,0.0284437795976263,0.0089921105539586,0.0109674255524608,0.00232291263538115
"Cog8",0.170146878185957,0.313596113342345,0.214654356262623,0.319604336812575,0.242695880192779
"Clgn",0.0393669885101491,0.00233568242053513,0,0.00125024004608885,0.0118976312156851
"Nip7",0.223732462936431,0.363820002070302,0.249107273289139,0.227285399119725,0.297540267999822
"Scoc",0.25287626881392,0.259177645100915,0.258660120062693,0.288251373393752,0.298389517286294
"Ndufb7",1.59891760837171,3.00002335098454,2.22286758361527,1.80830349648286,2.3044803986895
"Terf2",0.141334264996699,0.0823507924040655,0.112685949133011,0.0973641639302899,0.181635220357623
"Cyb5b",0.29807212010992,0.506601782565693,0.573578087512445,0.454393930937734,0.237922880335773
"Tecr",0.835986433518783,1.07902332913279,1.06082731514751,1.17061618590131,1.14081458593657
"Mcf2l",0.00321763987402296,0.0257598862806806,0.0392890064014218,0.0228540578798584,0.000265157285335622
"Dnajb1",0.579012941485617,0.923665544060383,0.480310904894205,0.512726322293142,0.509503641073137
"Gipc1",0.227269547667796,0.332302083048225,0.169651465625514,0.330580543768816,0.178142894068206
"F7",0.0018604055833004,0.101320714373694,0.0552364121562945,0.095108469528671,0.0117779875436005
"Nfat5",0.533569018734343,0.329132339218947,0.357992120683015,0.534640421877657,0.331750758379087
"Nqo1",0.00292746902737769,0.00139535837618906,0,0.0121120272284522,0.00402640526710864
"Nob1",0.187816951950926,0.262995547321403,0.267928142287571,0.233976510558505,0.145206797275146
"1700029J07Rik",0.00546158807182493,0.00257691951027413,0,0.004549855911189,0.00623865819207374
"F10",0.0597147466172723,0.381638566303055,0.463442415158135,0.218655100423572,0.0176698556243963
"Ufsp2",0.398038045576094,0.422395209749913,0.432466996064566,0.372147564415996,0.426223368319835
"Ankrd37",0.00552671900099536,0.0142586056461391,0.045386942207225,0.0101812808369497,0.0190369632483798
